Ticker,Date,Viajes_por_dia,Pasajeros_por_dia,Distancia_millas,borough,Tipo_de_taxi,Model,CO2_Emissions_lb_mill,FuelConsumption_City _L_mill,CO2_Trip_Lb,Fuel_Trip_Lt
AIMPEC,18/06/2019,1153,1196,5931.69,Bronx,green,2019,0.99,8.59,5872.373,50953.217
AIMPEC,18/06/2019,4669,5345,17361.35,Brooklyn,green,2019,0.99,8.59,17187.736,149133.996
AIMPEC,18/06/2019,6155,7650,15140.53,Manhattan,green,2019,0.99,8.59,14989.125,130057.153
AIMPEC,18/06/2019,7,5,104.49,Staten Island,green,2019,0.99,8.59,103.445,897.569
AIMPEC,19/06/2019,6511,8143,16545.16,Manhattan,green,2019,0.99,8.59,16379.708,142122.924
AIMPEC,19/06/2019,1152,1112,5761.26,Bronx,green,2019,0.99,8.59,5703.647,49489.223
AIMPEC,19/06/2019,4916,6447,15931.1,Queens,green,2019,0.99,8.59,15771.789,136848.149
AIMPEC,20/06/2019,4979,5834,19038.64,Brooklyn,green,2019,0.99,8.59,18848.254,163541.918
AIMPEC,20/06/2019,6684,8434,16425.45,Manhattan,green,2019,0.99,8.59,16261.196,141094.616
AIMPEC,21/06/2019,10,9,130.55,Staten Island,green,2019,0.99,8.59,129.245,1121.424
AIMPEC,21/06/2019,1318,1296,6640.27,Bronx,green,2019,0.99,8.59,6573.867,57039.919
AIMPEC,21/06/2019,5190,6048,20005.5,Brooklyn,green,2019,0.99,8.59,19805.445,171847.245
AIMPEC,21/06/2019,2,2,52.4,EWR,green,2019,0.99,8.59,51.876,450.116
AIMPEC,21/06/2019,6444,7969,16728.98,Manhattan,green,2019,0.99,8.59,16561.69,143701.938
AIMPEC,22/06/2019,1108,1108,5804.24,Bronx,green,2019,0.99,8.59,5746.198,49858.422
AIMPEC,22/06/2019,5370,6385,19617.55,Brooklyn,green,2019,0.99,8.59,19421.374,168514.754
AIMPEC,22/06/2019,6,8,102.94,Staten Island,green,2019,0.99,8.59,101.911,884.255
AIMPEC,22/06/2019,5543,7398,18211.12,Queens,green,2019,0.99,8.59,18029.009,156433.521
AIMPEC,23/06/2019,4508,5188,17646.6,Brooklyn,green,2019,0.99,8.59,17470.134,151584.294
AIMPEC,24/06/2019,4445,5726,14821.27,Queens,green,2019,0.99,8.59,14673.057,127314.709
AIMPEC,24/06/2019,7,8,114.43,Staten Island,green,2019,0.99,8.59,113.286,982.954
AIMPEC,24/06/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,24/06/2019,1212,1235,6433.16,Bronx,green,2019,0.99,8.59,6368.828,55260.844
AIMPEC,25/06/2019,1185,1117,6046.94,Bronx,green,2019,0.99,8.59,5986.471,51943.215
AIMPEC,25/06/2019,4299,4920,17199.25,Brooklyn,green,2019,0.99,8.59,17027.258,147741.558
AIMPEC,25/06/2019,4640,5958,14697.58,Queens,green,2019,0.99,8.59,14550.604,126252.212
AIMPEC,25/06/2019,9,10,142.53,Staten Island,green,2019,0.99,8.59,141.105,1224.333
AIMPEC,26/06/2019,4779,5425,18524.16,Brooklyn,green,2019,0.99,8.59,18338.918,159122.534
AIMPEC,26/06/2019,1291,1202,6440.31,Bronx,green,2019,0.99,8.59,6375.907,55322.263
AIMPEC,26/06/2019,4794,6184,15494.87,Queens,green,2019,0.99,8.59,15339.921,133100.933
AIMPEC,27/06/2019,4986,6206,16046.5,Queens,green,2019,0.99,8.59,15886.035,137839.435
AIMPEC,27/06/2019,7,8,115.38,Staten Island,green,2019,0.99,8.59,114.226,991.114
AIMPEC,27/06/2019,1274,1168,6489.33,Bronx,green,2019,0.99,8.59,6424.437,55743.345
AIMPEC,27/06/2019,4826,5483,19017.4,Brooklyn,green,2019,0.99,8.59,18827.226,163359.466
AIMPEC,28/06/2019,6,9,120.74,Staten Island,green,2019,0.99,8.59,119.533,1037.157
AIMPEC,28/06/2019,5633,7315,18267.73,Queens,green,2019,0.99,8.59,18085.053,156919.801
AIMPEC,28/06/2019,1360,1345,6416.31,Bronx,green,2019,0.99,8.59,6352.147,55116.103
AIMPEC,29/06/2019,5769,7785,17961.18,Queens,green,2019,0.99,8.59,17781.568,154286.536
AIMPEC,29/06/2019,5,7,90.05,Staten Island,green,2019,0.99,8.59,89.15,773.53
AIMPEC,29/06/2019,1025,1014,5271.09,Bronx,green,2019,0.99,8.59,5218.379,45278.663
AIMPEC,30/06/2019,4862,6608,15456.03,Queens,green,2019,0.99,8.59,15301.47,132767.298
AIMPEC,30/06/2019,2,6,5.78,Manhattan,green,2019,0.99,8.59,5.722,49.65
AIMPEC,30/06/2019,909,824,4768.16,Bronx,green,2019,0.99,8.59,4720.478,40958.494
AIMPEC,30/06/2019,4267,5667,10961.18,Manhattan,green,2019,0.99,8.59,10851.568,94156.536
AIMPEC,30/06/2019,1,1,1.47,Bronx,green,2019,0.99,8.59,1.455,12.627
AIMPEC,30/06/2019,9,9,28.1,Queens,green,2019,0.99,8.59,27.819,241.379
AIMPEC,01/07/2019,3,3,4.89,Manhattan,green,2019,0.99,8.59,4.841,42.005
AIMPEC,01/07/2019,7,7,10.54,Queens,green,2019,0.99,8.59,10.435,90.539
AIMPEC,01/07/2019,4170,4909,16406.74,Brooklyn,green,2019,0.99,8.59,16242.673,140933.897
AIMPEC,01/07/2019,13,14,168.44,Staten Island,green,2019,0.99,8.59,166.756,1446.9
AIMPEC,02/07/2019,1116,963,5783.49,Bronx,green,2019,0.99,8.59,5725.655,49680.179
AIMPEC,02/07/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,03/07/2019,4461,5069,17013.56,Brooklyn,green,2019,0.99,8.59,16843.424,146146.48
AIMPEC,03/07/2019,5407,6829,13360.64,Manhattan,green,2019,0.99,8.59,13227.034,114767.898
AIMPEC,04/07/2019,3328,4206,8582.45,Manhattan,green,2019,0.99,8.59,8496.626,73723.246
AIMPEC,04/07/2019,3398,4694,10897.63,Queens,green,2019,0.99,8.59,10788.654,93610.642
AIMPEC,04/07/2019,2841,3453,10528.04,Brooklyn,green,2019,0.99,8.59,10422.76,90435.864
AIMPEC,05/07/2019,4227,5554,13595.8,Queens,green,2019,0.99,8.59,13459.842,116787.922
AIMPEC,06/07/2019,3832,4487,14582.16,Brooklyn,green,2019,0.99,8.59,14436.338,125260.754
AIMPEC,06/07/2019,774,699,4359.85,Bronx,green,2019,0.99,8.59,4316.252,37451.112
AIMPEC,06/07/2019,4550,6080,14336.72,Queens,green,2019,0.99,8.59,14193.353,123152.425
AIMPEC,06/07/2019,5,7,95.51,Staten Island,green,2019,0.99,8.59,94.555,820.431
AIMPEC,07/07/2019,4073,5513,14455.11,Queens,green,2019,0.99,8.59,14310.559,124169.395
AIMPEC,07/07/2019,846,726,4758.1,Bronx,green,2019,0.99,8.59,4710.519,40872.079
AIMPEC,08/07/2019,8,10,98.61,Staten Island,green,2019,0.99,8.59,97.624,847.06
AIMPEC,09/07/2019,1132,996,6041.58,Bronx,green,2019,0.99,8.59,5981.164,51897.172
AIMPEC,09/07/2019,7,12,130.66,Staten Island,green,2019,0.99,8.59,129.353,1122.369
AIMPEC,10/07/2019,4441,5616,15042.69,Queens,green,2019,0.99,8.59,14892.263,129216.707
AIMPEC,10/07/2019,12,16,180.93,Staten Island,green,2019,0.99,8.59,179.121,1554.189
AIMPEC,10/07/2019,1214,1125,5977.1,Bronx,green,2019,0.99,8.59,5917.329,51343.289
AIMPEC,11/07/2019,1190,1061,5806.2,Bronx,green,2019,0.99,8.59,5748.138,49875.258
AIMPEC,11/07/2019,6156,7735,15204.96,Manhattan,green,2019,0.99,8.59,15052.91,130610.606
AIMPEC,11/07/2019,5116,6612,14947.39,Queens,green,2019,0.99,8.59,14797.916,128398.08
AIMPEC,12/07/2019,5881,7290,14206.1,Manhattan,green,2019,0.99,8.59,14064.039,122030.399
AIMPEC,12/07/2019,5248,6665,16221.4,Queens,green,2019,0.99,8.59,16059.186,139341.826
AIMPEC,13/07/2019,5618,7255,15037.23,Manhattan,green,2019,0.99,8.59,14886.858,129169.806
AIMPEC,14/07/2019,4447,6114,14981.4,Queens,green,2019,0.99,8.59,14831.586,128690.226
AIMPEC,14/07/2019,820,736,4262.81,Bronx,green,2019,0.99,8.59,4220.182,36617.538
AIMPEC,15/07/2019,1,1,17.4,EWR,green,2019,0.99,8.59,17.226,149.466
AIMPEC,15/07/2019,5270,6572,13621.12,Manhattan,green,2019,0.99,8.59,13484.909,117005.421
AIMPEC,16/07/2019,5521,6815,14049.23,Manhattan,green,2019,0.99,8.59,13908.738,120682.886
AIMPEC,16/07/2019,4448,4949,17804.23,Brooklyn,green,2019,0.99,8.59,17626.188,152938.336
AIMPEC,16/07/2019,4308,5330,13787.9,Queens,green,2019,0.99,8.59,13650.021,118438.061
AIMPEC,17/07/2019,1241,1162,6287.32,Bronx,green,2019,0.99,8.59,6224.447,54008.079
AIMPEC,17/07/2019,6050,7344,15191.03,Manhattan,green,2019,0.99,8.59,15039.12,130490.948
AIMPEC,17/07/2019,7,8,116.72,Staten Island,green,2019,0.99,8.59,115.553,1002.625
AIMPEC,18/07/2019,4532,5137,17458.19,Brooklyn,green,2019,0.99,8.59,17283.608,149965.852
AIMPEC,18/07/2019,4614,5854,14831.04,Queens,green,2019,0.99,8.59,14682.73,127398.634
AIMPEC,18/07/2019,7,9,120.4,Staten Island,green,2019,0.99,8.59,119.196,1034.236
AIMPEC,19/07/2019,6320,7928,16001.95,Manhattan,green,2019,0.99,8.59,15841.93,137456.75
AIMPEC,19/07/2019,4836,5727,18256.58,Brooklyn,green,2019,0.99,8.59,18074.014,156824.022
AIMPEC,20/07/2019,4956,6219,12694.83,Manhattan,green,2019,0.99,8.59,12567.882,109048.59
AIMPEC,20/07/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,20/07/2019,4561,5415,16734.13,Brooklyn,green,2019,0.99,8.59,16566.789,143746.177
AIMPEC,21/07/2019,11,13,385.92,Staten Island,green,2019,0.99,8.59,382.061,3315.053
AIMPEC,21/07/2019,730,679,4190.15,Bronx,green,2019,0.99,8.59,4148.248,35993.388
AIMPEC,21/07/2019,3844,4444,14410.72,Brooklyn,green,2019,0.99,8.59,14266.613,123788.085
AIMPEC,21/07/2019,4165,5314,10617.53,Manhattan,green,2019,0.99,8.59,10511.355,91204.583
AIMPEC,22/07/2019,1062,1008,5517.95,Bronx,green,2019,0.99,8.59,5462.77,47399.19
AIMPEC,22/07/2019,4672,5845,14598.02,Queens,green,2019,0.99,8.59,14452.04,125396.992
AIMPEC,23/07/2019,4168,4332,16502.67,Brooklyn,green,2019,0.99,8.59,16337.643,141757.935
AIMPEC,23/07/2019,4096,5090,14228.43,Queens,green,2019,0.99,8.59,14086.146,122222.214
AIMPEC,23/07/2019,1109,975,5673.17,Bronx,green,2019,0.99,8.59,5616.438,48732.53
AIMPEC,23/07/2019,5265,6371,13804.86,Manhattan,green,2019,0.99,8.59,13666.811,118583.747
AIMPEC,24/07/2019,1210,1044,6245.47,Bronx,green,2019,0.99,8.59,6183.015,53648.587
AIMPEC,24/07/2019,4349,4634,16945.71,Brooklyn,green,2019,0.99,8.59,16776.253,145563.649
AIMPEC,24/07/2019,8,7,110.85,Staten Island,green,2019,0.99,8.59,109.741,952.201
AIMPEC,25/07/2019,1194,1180,6193.56,Bronx,green,2019,0.99,8.59,6131.624,53202.68
AIMPEC,25/07/2019,5635,7028,14323.07,Manhattan,green,2019,0.99,8.59,14179.839,123035.171
AIMPEC,26/07/2019,1269,1180,6225.59,Bronx,green,2019,0.99,8.59,6163.334,53477.818
AIMPEC,26/07/2019,4546,5167,17473.26,Brooklyn,green,2019,0.99,8.59,17298.527,150095.303
AIMPEC,26/07/2019,5042,6350,16655.59,Queens,green,2019,0.99,8.59,16489.034,143071.518
AIMPEC,26/07/2019,13,14,173.77,Staten Island,green,2019,0.99,8.59,172.032,1492.684
AIMPEC,27/07/2019,4776,5562,18161.39,Brooklyn,green,2019,0.99,8.59,17979.776,156006.34
AIMPEC,27/07/2019,4978,6481,16634.16,Queens,green,2019,0.99,8.59,16467.818,142887.434
AIMPEC,27/07/2019,6,8,103.96,Staten Island,green,2019,0.99,8.59,102.92,893.016
AIMPEC,28/07/2019,6,8,143.94,Staten Island,green,2019,0.99,8.59,142.501,1236.445
AIMPEC,28/07/2019,1,2,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,29/07/2019,1127,981,5725.92,Bronx,green,2019,0.99,8.59,5668.661,49185.653
AIMPEC,29/07/2019,5117,6471,13006.54,Manhattan,green,2019,0.99,8.59,12876.475,111726.179
AIMPEC,29/07/2019,4022,4900,13088.39,Queens,green,2019,0.99,8.59,12957.506,112429.27
AIMPEC,29/07/2019,8,7,132.63,Staten Island,green,2019,0.99,8.59,131.304,1139.292
AIMPEC,29/07/2019,3827,4076,15231.12,Brooklyn,green,2019,0.99,8.59,15078.809,130835.321
AIMPEC,30/07/2019,4059,5061,13241.33,Queens,green,2019,0.99,8.59,13108.917,113743.025
AIMPEC,31/07/2019,1,1,3.85,Brooklyn,green,2019,0.99,8.59,3.812,33.072
AIMPEC,31/07/2019,1,1,0.76,Queens,green,2019,0.99,8.59,0.752,6.528
AIMPEC,31/07/2019,1121,1026,5985.15,Bronx,green,2019,0.99,8.59,5925.298,51412.438
AIMPEC,31/07/2019,4245,4830,16404.66,Brooklyn,green,2019,0.99,8.59,16240.613,140916.029
AIMPEC,31/07/2019,4374,5446,13826.59,Queens,green,2019,0.99,8.59,13688.324,118770.408
AIMPEC,01/08/2019,2,4,5.12,Brooklyn,green,2019,0.99,8.59,5.069,43.981
AIMPEC,01/08/2019,7,9,6.51,Manhattan,green,2019,0.99,8.59,6.445,55.921
AIMPEC,01/08/2019,1273,1199,6365.07,Bronx,green,2019,0.99,8.59,6301.419,54675.951
AIMPEC,01/08/2019,4424,4789,17830.82,Brooklyn,green,2019,0.99,8.59,17652.512,153166.744
AIMPEC,01/08/2019,4,4,87.43,Staten Island,green,2019,0.99,8.59,86.556,751.024
AIMPEC,02/08/2019,8,7,127.4,Staten Island,green,2019,0.99,8.59,126.126,1094.366
AIMPEC,02/08/2019,1407,1345,6914.85,Bronx,green,2019,0.99,8.59,6845.702,59398.562
AIMPEC,02/08/2019,5839,7290,14697.14,Manhattan,green,2019,0.99,8.59,14550.169,126248.433
AIMPEC,02/08/2019,5089,6237,17341.22,Queens,green,2019,0.99,8.59,17167.808,148961.08
AIMPEC,03/08/2019,4594,5359,17274.63,Brooklyn,green,2019,0.99,8.59,17101.884,148389.072
AIMPEC,03/08/2019,3,2,43.87,Staten Island,green,2019,0.99,8.59,43.431,376.843
AIMPEC,04/08/2019,4363,5430,14166.71,Queens,green,2019,0.99,8.59,14025.043,121692.039
AIMPEC,04/08/2019,4037,4582,15787.86,Brooklyn,green,2019,0.99,8.59,15629.981,135617.717
AIMPEC,05/08/2019,4079,5024,14903.48,Queens,green,2019,0.99,8.59,14754.445,128020.893
AIMPEC,05/08/2019,3778,4128,15872.56,Brooklyn,green,2019,0.99,8.59,15713.834,136345.29
AIMPEC,06/08/2019,1136,972,6056.73,Bronx,green,2019,0.99,8.59,5996.163,52027.311
AIMPEC,06/08/2019,4369,5355,15845.59,Queens,green,2019,0.99,8.59,15687.134,136113.618
AIMPEC,07/08/2019,4653,5675,15129.83,Queens,green,2019,0.99,8.59,14978.532,129965.24
AIMPEC,07/08/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,07/08/2019,4247,4586,16247.15,Brooklyn,green,2019,0.99,8.59,16084.678,139563.018
AIMPEC,07/08/2019,1184,977,6262.92,Bronx,green,2019,0.99,8.59,6200.291,53798.483
AIMPEC,08/08/2019,11,8,137.59,Staten Island,green,2019,0.99,8.59,136.214,1181.898
AIMPEC,08/08/2019,5746,7136,14837.99,Manhattan,green,2019,0.99,8.59,14689.61,127458.334
AIMPEC,08/08/2019,4316,4692,17485.73,Brooklyn,green,2019,0.99,8.59,17310.873,150202.421
AIMPEC,09/08/2019,5668,7035,14956.02,Manhattan,green,2019,0.99,8.59,14806.46,128472.212
AIMPEC,09/08/2019,1209,1013,5992.17,Bronx,green,2019,0.99,8.59,5932.248,51472.74
AIMPEC,10/08/2019,6,5,114,Staten Island,green,2019,0.99,8.59,112.86,979.26
AIMPEC,10/08/2019,4437,4754,17916.38,Brooklyn,green,2019,0.99,8.59,17737.216,153901.704
AIMPEC,11/08/2019,6,3,145.35,Staten Island,green,2019,0.99,8.59,143.896,1248.556
AIMPEC,11/08/2019,3227,3876,8500.48,Manhattan,green,2019,0.99,8.59,8415.475,73019.123
AIMPEC,12/08/2019,4700,5686,12672.31,Manhattan,green,2019,0.99,8.59,12545.587,108855.143
AIMPEC,12/08/2019,3320,3324,13836.56,Brooklyn,green,2019,0.99,8.59,13698.194,118856.05
AIMPEC,12/08/2019,1072,869,5630.94,Bronx,green,2019,0.99,8.59,5574.631,48369.775
AIMPEC,13/08/2019,5004,6110,13092.97,Manhattan,green,2019,0.99,8.59,12962.04,112468.612
AIMPEC,13/08/2019,3806,3999,15241.06,Brooklyn,green,2019,0.99,8.59,15088.649,130920.705
AIMPEC,13/08/2019,5,3,123.08,Staten Island,green,2019,0.99,8.59,121.849,1057.257
AIMPEC,14/08/2019,1119,783,5864.36,Bronx,green,2019,0.99,8.59,5805.716,50374.852
AIMPEC,14/08/2019,5208,6192,14024.21,Manhattan,green,2019,0.99,8.59,13883.968,120467.964
AIMPEC,15/08/2019,1293,1008,6784.17,Bronx,green,2019,0.99,8.59,6716.328,58276.02
AIMPEC,15/08/2019,4346,4498,17657.92,Brooklyn,green,2019,0.99,8.59,17481.341,151681.533
AIMPEC,15/08/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,15/08/2019,5268,6419,14099.65,Manhattan,green,2019,0.99,8.59,13958.654,121115.994
AIMPEC,15/08/2019,4255,5264,14629.96,Queens,green,2019,0.99,8.59,14483.66,125671.356
AIMPEC,15/08/2019,4,4,92.53,Staten Island,green,2019,0.99,8.59,91.605,794.833
AIMPEC,16/08/2019,4733,5467,15903.27,Queens,green,2019,0.99,8.59,15744.237,136609.089
AIMPEC,17/08/2019,994,855,5080.25,Bronx,green,2019,0.99,8.59,5029.448,43639.347
AIMPEC,17/08/2019,4855,6062,15942.43,Queens,green,2019,0.99,8.59,15783.006,136945.474
AIMPEC,18/08/2019,4295,5538,13908.03,Queens,green,2019,0.99,8.59,13768.95,119469.978
AIMPEC,18/08/2019,4200,5419,11201.15,Manhattan,green,2019,0.99,8.59,11089.138,96217.878
AIMPEC,18/08/2019,2,11,14.74,EWR,green,2019,0.99,8.59,14.593,126.617
AIMPEC,18/08/2019,3732,4121,15731.23,Brooklyn,green,2019,0.99,8.59,15573.918,135131.266
AIMPEC,19/08/2019,5,4,94.13,Staten Island,green,2019,0.99,8.59,93.189,808.577
AIMPEC,19/08/2019,4670,5771,12757,Manhattan,green,2019,0.99,8.59,12629.43,109582.63
AIMPEC,19/08/2019,3465,3573,14294.23,Brooklyn,green,2019,0.99,8.59,14151.288,122787.436
AIMPEC,20/08/2019,3680,3738,15104.03,Brooklyn,green,2019,0.99,8.59,14952.99,129743.618
AIMPEC,20/08/2019,1061,817,5465.64,Bronx,green,2019,0.99,8.59,5410.984,46949.848
AIMPEC,20/08/2019,9,8,207.18,Staten Island,green,2019,0.99,8.59,205.108,1779.676
AIMPEC,21/08/2019,9,9,159.89,Staten Island,green,2019,0.99,8.59,158.291,1373.455
AIMPEC,21/08/2019,1228,931,6621.92,Bronx,green,2019,0.99,8.59,6555.701,56882.293
AIMPEC,21/08/2019,4317,5094,15218.8,Queens,green,2019,0.99,8.59,15066.612,130729.492
AIMPEC,22/08/2019,3,2,59.58,Staten Island,green,2019,0.99,8.59,58.984,511.792
AIMPEC,23/08/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,24/08/2019,4734,6117,16564.46,Queens,green,2019,0.99,8.59,16398.815,142288.711
AIMPEC,24/08/2019,12,17,180.25,Staten Island,green,2019,0.99,8.59,178.448,1548.348
AIMPEC,25/08/2019,3487,3775,13842.42,Brooklyn,green,2019,0.99,8.59,13703.996,118906.388
AIMPEC,25/08/2019,4095,5156,10674.39,Manhattan,green,2019,0.99,8.59,10567.646,91693.01
AIMPEC,26/08/2019,913,716,4857.33,Bronx,green,2019,0.99,8.59,4808.757,41724.465
AIMPEC,26/08/2019,11,9,133.9,Staten Island,green,2019,0.99,8.59,132.561,1150.201
AIMPEC,27/08/2019,1077,821,5696.15,Bronx,green,2019,0.99,8.59,5639.188,48929.928
AIMPEC,27/08/2019,4724,5770,13039.01,Manhattan,green,2019,0.99,8.59,12908.62,112005.096
AIMPEC,28/08/2019,5011,6105,13568.26,Manhattan,green,2019,0.99,8.59,13432.577,116551.353
AIMPEC,28/08/2019,11,13,170.06,Staten Island,green,2019,0.99,8.59,168.359,1460.815
AIMPEC,29/08/2019,1122,830,5892.75,Bronx,green,2019,0.99,8.59,5833.822,50618.722
AIMPEC,29/08/2019,4116,4078,16468.07,Brooklyn,green,2019,0.99,8.59,16303.389,141460.721
AIMPEC,30/08/2019,3984,4159,15504.03,Brooklyn,green,2019,0.99,8.59,15348.99,133179.618
AIMPEC,30/08/2019,5436,6791,14107.2,Manhattan,green,2019,0.99,8.59,13966.128,121180.848
AIMPEC,31/08/2019,14,14,58.84,Brooklyn,green,2019,0.99,8.59,58.252,505.436
AIMPEC,31/08/2019,4830,6286,19392.58,Queens,green,2019,0.99,8.59,19198.654,166582.262
AIMPEC,31/08/2019,3958,4392,15460.64,Brooklyn,green,2019,0.99,8.59,15306.034,132806.898
AIMPEC,31/08/2019,1,1,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,31/08/2019,4272,5438,11752.4,Manhattan,green,2019,0.99,8.59,11634.876,100953.116
AIMPEC,31/08/2019,7,7,58.37,Staten Island,green,2019,0.99,8.59,57.786,501.398
AIMPEC,01/09/2019,4261,5471,18053.3,Queens,green,2019,0.99,8.59,17872.767,155077.847
AIMPEC,01/09/2019,1,2,0,EWR,green,2019,0.99,8.59,0,0
AIMPEC,01/09/2019,3768,4113,15838.53,Brooklyn,green,2019,0.99,8.59,15680.145,136052.973
AIMPEC,01/09/2019,939,790,5124.4,Bronx,green,2019,0.99,8.59,5073.156,44018.596
AIMPEC,01/09/2019,3757,4736,10421.76,Manhattan,green,2019,0.99,8.59,10317.542,89522.918
AIMPEC,02/09/2019,6,3,98.46,Staten Island,green,2019,0.99,8.59,97.475,845.771
AIMPEC,03/09/2019,5113,6521,13124.29,Manhattan,green,2019,0.99,8.59,12993.047,112737.651
AIMPEC,03/09/2019,3743,3801,14663.29,Brooklyn,green,2019,0.99,8.59,14516.657,125957.661
AIMPEC,04/09/2019,4713,5466,19712.68,Queens,green,2019,0.99,8.59,19515.553,169331.921
AIMPEC,04/09/2019,5517,6779,14271.75,Manhattan,green,2019,0.99,8.59,14129.032,122594.332
AIMPEC,05/09/2019,5568,6586,14680.9,Manhattan,green,2019,0.99,8.59,14534.091,126108.931
AIMPEC,05/09/2019,4879,5810,20965.43,Queens,green,2019,0.99,8.59,20755.776,180093.044
AIMPEC,05/09/2019,9,16,137.68,Staten Island,green,2019,0.99,8.59,136.303,1182.671
AIMPEC,05/09/2019,1211,901,5906.92,Bronx,green,2019,0.99,8.59,5847.851,50740.443
AIMPEC,05/09/2019,4304,4437,16826,Brooklyn,green,2019,0.99,8.59,16657.74,144535.34
AIMPEC,06/09/2019,4278,4439,15861.69,Brooklyn,green,2019,0.99,8.59,15703.073,136251.917
AIMPEC,06/09/2019,5867,7153,14370.23,Manhattan,green,2019,0.99,8.59,14226.528,123440.276
AIMPEC,07/09/2019,4,6,89.16,Staten Island,green,2019,0.99,8.59,88.268,765.884
AIMPEC,07/09/2019,4626,5574,17146.87,Brooklyn,green,2019,0.99,8.59,16975.401,147291.613
AIMPEC,08/09/2019,822,682,4494.7,Bronx,green,2019,0.99,8.59,4449.753,38609.473
AIMPEC,09/09/2019,1105,854,5779.32,Bronx,green,2019,0.99,8.59,5721.527,49644.359
AIMPEC,09/09/2019,5126,6113,13324.79,Manhattan,green,2019,0.99,8.59,13191.542,114459.946
AIMPEC,09/09/2019,3994,4520,14188.25,Queens,green,2019,0.99,8.59,14046.368,121877.068
AIMPEC,10/09/2019,5341,6634,14053.32,Manhattan,green,2019,0.99,8.59,13912.787,120718.019
AIMPEC,10/09/2019,4092,4757,14495.36,Queens,green,2019,0.99,8.59,14350.406,124515.142
AIMPEC,10/09/2019,7,11,124.44,Staten Island,green,2019,0.99,8.59,123.196,1068.94
AIMPEC,11/09/2019,1251,806,6790.25,Bronx,green,2019,0.99,8.59,6722.348,58328.248
AIMPEC,12/09/2019,6151,7481,17458.81,Manhattan,green,2019,0.99,8.59,17284.222,149971.178
AIMPEC,12/09/2019,5047,6082,16805.73,Queens,green,2019,0.99,8.59,16637.673,144361.221
AIMPEC,13/09/2019,5175,6260,17430.59,Queens,green,2019,0.99,8.59,17256.284,149728.768
AIMPEC,13/09/2019,5794,7107,15501.44,Manhattan,green,2019,0.99,8.59,15346.426,133157.37
AIMPEC,14/09/2019,4969,6014,13887.65,Manhattan,green,2019,0.99,8.59,13748.774,119294.914
AIMPEC,14/09/2019,4603,5428,17628.89,Brooklyn,green,2019,0.99,8.59,17452.601,151432.165
AIMPEC,15/09/2019,4199,5534,14658.23,Queens,green,2019,0.99,8.59,14511.648,125914.196
AIMPEC,15/09/2019,4028,4972,11319.16,Manhattan,green,2019,0.99,8.59,11205.968,97231.584
AIMPEC,15/09/2019,4010,4519,15670.63,Brooklyn,green,2019,0.99,8.59,15513.924,134610.712
AIMPEC,15/09/2019,819,609,4621.85,Bronx,green,2019,0.99,8.59,4575.632,39701.692
AIMPEC,15/09/2019,6,7,121.57,Staten Island,green,2019,0.99,8.59,120.354,1044.286
AIMPEC,16/09/2019,3976,4081,15353.74,Brooklyn,green,2019,0.99,8.59,15200.203,131888.627
AIMPEC,16/09/2019,4,5,105.53,Staten Island,green,2019,0.99,8.59,104.475,906.503
AIMPEC,17/09/2019,4085,4625,14228.1,Queens,green,2019,0.99,8.59,14085.819,122219.379
AIMPEC,17/09/2019,3970,3876,15665.54,Brooklyn,green,2019,0.99,8.59,15508.885,134566.989
AIMPEC,17/09/2019,1200,875,6423.71,Bronx,green,2019,0.99,8.59,6359.473,55179.669
AIMPEC,17/09/2019,5545,6797,15506.82,Manhattan,green,2019,0.99,8.59,15351.752,133203.584
AIMPEC,18/09/2019,9,7,83.76,Staten Island,green,2019,0.99,8.59,82.922,719.498
AIMPEC,18/09/2019,4458,4394,17911.58,Brooklyn,green,2019,0.99,8.59,17732.464,153860.472
AIMPEC,18/09/2019,1308,1025,6876.34,Bronx,green,2019,0.99,8.59,6807.577,59067.761
AIMPEC,19/09/2019,9,15,78.53,Staten Island,green,2019,0.99,8.59,77.745,674.573
AIMPEC,19/09/2019,4412,4625,16813.49,Brooklyn,green,2019,0.99,8.59,16645.355,144427.879
AIMPEC,19/09/2019,4574,5392,15551.34,Queens,green,2019,0.99,8.59,15395.827,133586.011
AIMPEC,20/09/2019,4734,4885,18119.7,Brooklyn,green,2019,0.99,8.59,17938.503,155648.223
AIMPEC,20/09/2019,5866,7085,15781.49,Manhattan,green,2019,0.99,8.59,15623.675,135562.999
AIMPEC,21/09/2019,5167,6342,13971.6,Manhattan,green,2019,0.99,8.59,13831.884,120016.044
AIMPEC,21/09/2019,1067,884,5687.2,Bronx,green,2019,0.99,8.59,5630.328,48853.048
AIMPEC,21/09/2019,4773,5568,18647.75,Brooklyn,green,2019,0.99,8.59,18461.272,160184.172
AIMPEC,21/09/2019,5442,7313,17205.44,Queens,green,2019,0.99,8.59,17033.386,147794.73
