Fecha,Pasajeros por dia,Viajes por dia,Tarifario por dia,Total recaudado por dia,Pago con tarjeta,Pago con efectivo,Tipo de Taxi
2019-04-16,394994,255826,3463478.28,5036682.74,1367,185110,yellow
2019-04-16,30,5,53.0,85.09,0,5,yellow
2019-04-17,411806,267212,3566556.19,5203881.16,1567,194183,yellow
2019-04-18,417132,269101,3728103.72,5405281.84,1942,194734,yellow
2019-04-18,18,3,30.5,46.82,0,3,yellow
2019-04-19,388986,243751,3126519.18,4566383.15,1728,165448,yellow
2019-04-20,351707,212393,2620153.73,3760723.45,1172,137256,yellow
2019-04-20,6,1,9.5,12.8,0,0,yellow
2019-04-21,18,3,12.0,22.63,0,1,yellow
2019-04-21,308396,186535,2469436.46,3518598.24,1245,120853,yellow
2019-04-22,330165,213415,2894498.3,4208761.83,1454,148633,yellow
2019-04-22,12,2,15.0,24.18,0,1,yellow
2019-04-23,367340,236598,3172522.84,4628209.7,1717,168159,yellow
2019-04-23,1,1,23.5,33.36,0,1,yellow
2019-04-24,376177,243910,3306329.91,4812547.0200000005,1966,174894,yellow
2019-04-25,413253,268203,3659675.15,5329622.25,1841,193700,yellow
2019-04-26,396072,253058,3438349.8,4987789.12,1340,181114,yellow
2019-04-27,414939,252071,3288425.98,4708585.25,1035,174414,yellow
2019-04-28,360876,222079,2966372.52,4255709.3,1208,155907,yellow
2019-04-28,3,3,38.5,45.660000000000004,0,2,yellow
2019-04-29,349030,230003,3509198.59,4936914.24,1732,165257,yellow
2019-04-29,3,3,40.5,58.72,0,3,yellow
2019-04-30,349,206,2969.0,4310.95,0,156,yellow
2019-04-30,389740,255204,3439384.71,5027410.75,1800,187817,yellow
2019-04-30,2,2,15.0,17.6,0,0,yellow
2019-04-30,1,1,14.5,21.96,0,1,yellow
2019-05-01,413482,270871,3639733.79,5337814.8100000005,1697,200521,yellow
2019-05-01,72,52,579.5,890.15,0,41,yellow
2019-05-02,428692,279100,3825659.0,5583812.0600000005,1594,205264,yellow
2019-05-02,8,3,27.0,41.56,0,1,yellow
2019-05-03,1,1,5.5,11.76,0,1,yellow
2019-05-03,431141,277103,3760516.37,5473627.65,1556,199815,yellow
2019-05-04,437037,266758,3323468.36,4807005.55,1061,185332,yellow
2019-05-05,383643,237876,3145184.86,4537141.88,1010,166908,yellow
2019-05-05,3,3,21.5,35.66,0,1,yellow
2019-05-06,2,1,22.0,31.62,0,1,yellow
2019-05-06,350988,228953,3157366.67,4596485.55,1422,164451,yellow
2019-05-06,18,3,20.0,31.86,0,1,yellow
2019-05-07,386285,252003,3336162.18,4890972.8,1147,185211,yellow
2019-05-07,18,3,33.5,54.66,0,3,yellow
2019-05-08,24,4,29.5,49.94,0,4,yellow
2019-05-08,3,3,72.5,98.74,0,3,yellow
2019-05-08,394185,258313,3555844.28,5187480.04,1074,191507,yellow
2019-05-09,18,3,41.0,58.96,0,2,yellow
2019-05-09,415027,272005,3727849.54,5440918.0600000005,1011,202389,yellow
2019-05-10,411921,266695,3575401.95,5216664.78,1027,193950,yellow
2019-05-10,18,3,26.5,41.28,0,2,yellow
2019-05-11,413716,253326,3150118.96,4554406.32,894,176432,yellow
2019-05-11,1,1,20.5,29.16,0,1,yellow
2019-05-12,24,4,45.0,66.48,0,3,yellow
2019-05-12,365963,226194,2932166.5,4229131.45,827,157051,yellow
2019-05-13,1,1,8.5,11.8,0,1,yellow
2019-05-13,12,2,35.5,49.059999999999995,0,2,yellow
2019-05-13,368739,243099,3305470.67,4828006.86,1006,179132,yellow
2019-05-14,398954,261385,3468010.39,5084676.5600000005,1149,194812,yellow
2019-05-15,395366,258298,3600079.28,5226170.36,1149,191106,yellow
2019-05-15,1,1,4.0,9.75,0,1,yellow
2019-05-16,404245,263598,3804964.07,5487870.0,947,194676,yellow
2019-05-17,12,2,32.5,37.6,0,0,yellow
2019-05-17,422937,272190,3804563.98,5505950.39,1012,197655,yellow
2019-05-18,420395,256873,3401806.16,4853173.1,880,178052,yellow
2019-05-18,42,7,61.5,96.08000000000001,0,5,yellow
2019-05-18,2,1,32.5,33.3,0,0,yellow
2019-05-18,4,4,90.0,112.26,0,1,yellow
2019-05-19,359518,222900,3106649.77,4421375.9,762,154991,yellow
2019-05-20,367907,239062,3340353.75,4844136.19,1025,171758,yellow
2019-05-20,1,1,20.5,26.16,0,1,yellow
2019-05-21,392559,255250,3487533.21,5077549.16,1026,187221,yellow
2019-05-22,404151,262087,3617256.37,5256376.75,1109,192607,yellow
2019-05-23,397899,258871,3586515.44,5198918.62,1043,190164,yellow
2019-05-24,1,1,47.0,56.8,0,1,yellow
2019-05-24,358886,228356,3173954.35,4564755.59,1014,159496,yellow
2019-05-24,6,2,39.5,50.79,0,1,yellow
2019-05-25,309743,185731,2400845.54,3411412.21,730,117408,yellow
2019-05-26,275435,165205,2177849.36,3068568.57,800,102716,yellow
2019-05-27,2,1,61.5,62.3,0,1,yellow
2019-05-27,12,2,16.0,27.119999999999997,0,2,yellow
2019-05-27,239466,146698,2112834.91,2982574.66,634,96876,yellow
2019-05-28,12,2,14.5,20.560000000000002,0,2,yellow
2019-05-28,345167,225473,3036638.55,4415570.0,1019,162511,yellow
2019-05-29,1,1,13.0,20.76,0,1,yellow
2019-05-29,378717,246101,3385189.17,4909509.89,1013,181003,yellow
2019-05-29,12,2,18.0,29.18,0,2,yellow
2019-05-30,396432,258303,3582049.09,5193969.3,1052,190424,yellow
2019-05-30,9,9,77.5,121.35,0,6,yellow
2019-05-31,36,6,39.5,73.91,0,5,yellow
2019-05-31,404115,259391,3606295.94,5199142.46,1080,184638,yellow
2019-05-31,591,346,4556.0,6563.17,0,249,yellow
2019-06-01,400610,245609,3162997.45,4525406.15,778,167830,yellow
2019-06-01,109,78,948.5,1394.97,0,57,yellow
2019-06-02,9,9,169.0,244.26,0,7,yellow
2019-06-02,24,4,24.5,45.660000000000004,0,4,yellow
2019-06-02,339765,210071,2943703.9,4180012.48,696,145401,yellow
2019-06-03,1,1,52.0,63.92,0,0,yellow
2019-06-03,2,2,25.5,38.519999999999996,0,2,yellow
2019-06-03,351444,228692,3248007.17,4695139.73,1018,164917,yellow
2019-06-03,24,4,31.0,49.08,0,2,yellow
2019-06-04,339961,228798,2999031.01,4410016.49,870,167399,yellow
2019-06-04,4,3,24.5,35.900000000000006,0,0,yellow
2019-06-05,388359,254112,3390898.75,4974115.8100000005,816,188300,yellow
2019-06-06,404351,262701,3676577.47,5333413.53,931,194324,yellow
2019-06-07,391909,251328,3454120.11,4995173.93,1116,181264,yellow
2019-06-08,36,6,50.5,81.1,0,4,yellow
2019-06-08,377319,230470,2973656.03,4253254.89,1027,156653,yellow
2019-06-09,2,1,52.0,60.56,0,1,yellow
2019-06-09,309418,191204,2687904.05,3817507.14,1013,131189,yellow
2019-06-10,340875,222130,3009064.85,4379992.65,927,160682,yellow
2019-06-10,2,2,21.0,26.840000000000003,0,2,yellow
2019-06-11,369339,240949,3308112.34,4804451.39,1033,177380,yellow
2019-06-12,387493,253262,3487825.05,5068696.18,1366,187015,yellow
2019-06-12,1,1,8.0,13.8,0,1,yellow
2019-06-13,404994,263734,3611994.08,5253640.7700000005,930,196195,yellow
2019-06-14,377660,243672,3391048.3,4897926.07,1158,175099,yellow
2019-06-14,5,5,67.68,95.8,0,5,yellow
2019-06-14,4,2,12.5,23.560000000000002,0,1,yellow
2019-06-15,362772,222174,2840795.47,4069656.8000000003,1027,150296,yellow
2019-06-16,305025,188934,2624368.97,3727819.0,990,129570,yellow
2019-06-17,12,2,15.0,24.16,0,1,yellow
2019-06-17,331028,216480,3016237.15,4371151.71,864,156099,yellow
2019-06-18,372127,243375,3315176.33,4814256.97,1080,179529,yellow
2019-06-19,378686,247813,3451196.86,5013514.12,1144,183741,yellow
2019-06-20,17,8,86.0,128.44,0,6,yellow
2019-06-20,390548,256208,3588867.74,5192888.51,1144,188909,yellow
2019-06-20,1,1,43.5,53.76,0,1,yellow
2019-06-21,30,5,58.5,88.65,0,3,yellow
2019-06-21,389809,249826,3529163.21,5079281.75,1053,178703,yellow
2019-06-22,361482,221976,2955684.09,4210558.03,919,149175,yellow
2019-06-23,325728,201308,2813314.98,3997913.42,1009,136647,yellow
2019-06-24,334985,219624,3410523.89,4779405.4,1133,154856,yellow
2019-06-24,12,2,18.0,24.6,0,0,yellow
2019-06-25,369784,242720,3264998.67,4764435.62,1235,176989,yellow
2019-06-25,12,2,10.5,19.76,0,1,yellow
2019-06-25,1,1,27.0,43.7,0,1,yellow
2019-06-26,380734,250875,3492090.22,5056912.88,1242,182766,yellow
2019-06-27,388414,254927,3610292.9,5218446.67,1163,187593,yellow
2019-06-28,376635,243193,3374874.13,4869414.8,1090,173713,yellow
2019-06-29,353046,217029,2832347.89,4046652.35,1006,147372,yellow
2019-06-30,2,1,23.5,29.3,0,1,yellow
2019-06-30,296,169,2577.5,3570.04,0,106,yellow
2019-06-30,273061,167832,2509601.87,3509760.18,969,113498,yellow
2019-07-01,32,21,409.5,559.33,0,15,yellow
2019-07-01,5,5,35.0,45.5,0,3,yellow
2019-07-01,298064,193570,2613258.74,3766563.96,1106,132610,yellow
2019-07-02,306035,199033,2569355.97,3732961.18,1310,139239,yellow
2019-07-02,2,2,22.0,32.56,0,2,yellow
2019-07-03,1,1,8.5,13.8,0,1,yellow
2019-07-03,280810,180584,2464187.3,3520433.37,1300,122564,yellow
2019-07-04,203815,123988,1638111.03,2311600.99,632,76508,yellow
2019-07-05,2,1,37.5,57.5,0,1,yellow
2019-07-05,232596,142591,1846097.47,2645614.27,1111,86717,yellow
2019-07-05,4,4,58.5,98.17,0,4,yellow
2019-07-05,19,5,73.5,109.1,0,4,yellow
2019-07-06,254631,153204,2016997.92,2846848.43,809,94529,yellow
2019-07-07,248127,153038,2289328.36,3207040.11,949,101208,yellow
2019-07-08,11,5,102.5,134.99,0,3,yellow
2019-07-08,290752,190059,2714272.16,3911823.75,1115,135065,yellow
2019-07-09,2,1,6.0,9.3,0,0,yellow
2019-07-09,331249,216885,2931260.59,4262992.7,1255,156249,yellow
2019-07-10,358934,234399,3113098.38,4547957.66,1165,170203,yellow
2019-07-11,19,6,101.5,150.26,0,5,yellow
2019-07-11,368564,239812,3259403.37,4728207.33,1218,175398,yellow
2019-07-12,339144,218212,3127957.82,4485849.49,1163,155710,yellow
2019-07-13,346484,212459,2910687.82,4109672.2600000002,849,143668,yellow
2019-07-13,6,1,17.5,26.16,0,1,yellow
2019-07-14,287094,177636,2477025.19,3512124.31,974,120776,yellow
2019-07-15,306894,200576,2783100.2,4027085.68,1193,141676,yellow
2019-07-15,7,5,51.0,86.13,0,4,yellow
2019-07-16,6,1,8.5,14.16,0,1,yellow
2019-07-16,353266,230367,3107442.07,4524558.84,1243,167115,yellow
2019-07-16,1,1,18.5,30.5,0,1,yellow
2019-07-17,380674,248650,3266332.76,4780306.7700000005,1142,181877,yellow
2019-07-18,361708,237392,3380997.0,4887577.53,1073,175023,yellow
2019-07-19,375059,240829,3308458.5,4784225.09,1035,171730,yellow
2019-07-20,326870,199029,2510327.84,3605907.62,756,133106,yellow
2019-07-21,6,3,22.5,35.22,0,2,yellow
2019-07-21,6,6,66.5,98.3,0,5,yellow
2019-07-21,292775,179183,2376036.38,3397571.75,719,120822,yellow
2019-07-22,3,3,28.0,38.900000000000006,0,1,yellow
2019-07-22,328741,214325,2903386.45,4220186.66,1102,152832,yellow
2019-07-23,343144,223183,3058053.28,4445426.37,1325,162143,yellow
2019-07-23,1,1,14.5,18.96,0,1,yellow
2019-07-24,353961,231126,3183399.53,4617175.23,1359,167370,yellow
2019-07-24,4,4,77.0,108.85,0,4,yellow
2019-07-25,363375,237004,3291444.73,4772076.5600000005,1214,172893,yellow
2019-07-26,338670,217086,3046846.2,4378370.91,1241,153167,yellow
2019-07-26,12,6,66.0,101.41,0,4,yellow
2019-07-27,319885,194629,2551164.83,3630772.67,962,129363,yellow
2019-07-27,2,2,57.5,69.82000000000001,0,1,yellow
2019-07-28,285303,176180,2452937.65,3476000.0300000003,920,119026,yellow
2019-07-29,8,4,54.5,74.86,0,2,yellow
2019-07-29,304342,198030,2678740.34,3886509.33,1333,139217,yellow
2019-07-30,341208,222568,2952218.59,4297782.62,1237,161423,yellow
2019-07-30,8,4,30.5,48.980000000000004,0,2,yellow
2019-07-31,280,150,2207.0,3222.4,0,112,yellow
2019-07-31,344233,224507,3058320.5,4433844.98,1149,164777,yellow
2019-08-01,44,22,299.0,443.53000000000003,0,17,yellow
2019-08-01,1,1,52.0,60.92,0,1,yellow
2019-08-01,358849,233418,3293660.65,4763718.95,993,170018,yellow
2019-08-02,336749,214845,2934807.84,4238415.5,936,150811,yellow
2019-08-02,7,2,32.5,40.96,0,2,yellow
2019-08-03,12,2,16.0,29.520000000000003,0,2,yellow
2019-08-03,317334,191979,2521142.57,3588571.57,658,126927,yellow
2019-08-04,279176,171462,2380936.23,3377539.73,759,114151,yellow
2019-08-05,288013,188658,2599915.88,3766869.5,1013,132003,yellow
2019-08-06,2,2,38.0,60.86,0,2,yellow
2019-08-06,333246,215975,2845535.51,4153950.45,1084,154782,yellow
2019-08-06,31,6,54.5,80.36,0,3,yellow
2019-08-07,337393,219463,2954683.53,4290896.51,1241,158965,yellow
2019-08-08,347513,227620,3226124.51,4655595.01,1157,164696,yellow
2019-08-09,328240,209434,2972259.22,4266626.99,1197,146315,yellow
2019-08-10,1,1,52.0,66.36,0,1,yellow
2019-08-10,304151,184045,2458971.56,3491053.54,864,120855,yellow
2019-08-11,254640,159208,2292260.12,3224856.88,659,106384,yellow
2019-08-11,4,3,88.5,102.1,0,1,yellow
2019-08-11,4,4,67.5,89.1,0,3,yellow
2019-08-12,3,3,49.5,69.12,0,2,yellow
2019-08-12,287955,187310,2553129.61,3702944.32,1133,129886,yellow
2019-08-12,2,2,39.0,46.68,0,1,yellow
2019-08-12,2,1,5.5,10.56,0,1,yellow
2019-08-13,317107,206341,2711179.64,3964354.13,1172,148469,yellow
2019-08-13,2,1,21.5,22.8,0,0,yellow
2019-08-14,326139,213104,3257807.31,4557347.38,1489,152785,yellow
2019-08-14,1,1,16.0,24.36,0,1,yellow
2019-08-14,6,6,57.0,92.54,0,4,yellow
2019-08-15,1,1,34.0,45.36,0,1,yellow
2019-08-15,331457,216393,2938788.66,4268560.94,1324,155537,yellow
2019-08-16,315214,201078,2749597.0,3961745.92,1188,139510,yellow
2019-08-16,3,3,185.0,233.57999999999998,0,2,yellow
2019-08-16,2,1,3.5,9.36,0,1,yellow
2019-08-17,19,5,58.5,89.78999999999999,0,5,yellow
2019-08-17,2,2,90.5,123.27,0,2,yellow
2019-08-17,306193,186367,2464309.21,3489096.7600000002,713,121862,yellow
2019-08-18,276524,170012,2324031.32,3286053.6,929,112041,yellow
2019-08-19,282640,184378,2577738.5,3711211.12,1125,127540,yellow
2019-08-20,308453,201468,2676554.69,3892893.17,1176,143561,yellow
2019-08-20,5,2,38.0,52.760000000000005,0,2,yellow
2019-08-20,15,4,35.5,60.62,0,4,yellow
2019-08-20,2,1,10.5,13.8,0,0,yellow
2019-08-21,324335,212750,2801040.93,4088195.17,1489,152521,yellow
2019-08-22,342206,222657,2977783.45,4334117.18,1437,159624,yellow
2019-08-23,305883,196726,2732153.49,3927228.94,1013,137051,yellow
2019-08-24,296303,180635,2409433.26,3412726.42,687,118611,yellow
2019-08-25,264022,163399,2314753.82,3261974.85,756,108403,yellow
2019-08-26,262638,171446,2374115.04,3419010.17,1026,117937,yellow
2019-08-27,40,9,75.5,111.96000000000001,0,6,yellow
2019-08-27,289864,189623,2540729.25,3688927.13,1284,133549,yellow
2019-08-28,1,1,2.5,5.3,0,1,yellow
2019-08-28,311791,203276,2715189.56,3953056.11,1519,144560,yellow
2019-08-29,303477,197960,2738607.38,3957390.44,1446,138924,yellow
2019-08-30,298753,189234,2607927.99,3751210.37,1186,127117,yellow
2019-08-31,275,152,1924.0,2767.8,0,100,yellow
2019-08-31,269347,162587,2171318.75,3061593.95,668,100757,yellow
2019-09-01,74,35,436.0,617.88,0,22,yellow
2019-09-01,246237,148542,2089619.15,2916218.44,953,92388,yellow
2019-09-01,3,1,180.0,180.3,0,1,yellow
2019-09-02,219724,135743,1947829.2,2754723.11,462,91256,yellow
2019-09-02,4,3,110.5,126.96,0,1,yellow
2019-09-02,3,3,31.0,42.400000000000006,0,1,yellow
2019-09-03,4,4,153.0,192.26,0,4,yellow
2019-09-03,1,1,4.5,6.8,0,1,yellow
2019-09-03,302693,198630,2760991.83,3991704.12,1153,141358,yellow
2019-09-03,5,5,60.5,94.58,0,5,yellow
2019-09-04,1,1,52.0,66.36,0,1,yellow
2019-09-04,341629,225077,2999485.74,4364814.55,1504,163977,yellow
2019-09-05,5,4,49.5,67.54,0,2,yellow
2019-09-05,363366,240782,3247003.95,4723665.0600000005,1501,177188,yellow
2019-09-05,2,2,9.5,19.96,0,1,yellow
2019-09-06,2,2,21.5,30.1,0,1,yellow
2019-09-06,365461,239038,3272024.09,4733810.43,1308,174459,yellow
2019-09-07,349213,214843,2805794.74,4015083.96,667,150337,yellow
2019-09-07,4,2,25.0,35.56,0,1,yellow
2019-09-08,308651,193053,2708823.08,3852470.1,820,136123,yellow
2019-09-08,3,3,66.0,95.86,0,2,yellow
2019-09-09,320807,213045,2909607.48,4234715.55,1369,154794,yellow
2019-09-09,6,6,70.0,103.36,0,5,yellow
2019-09-10,4,2,52.0,73.1,0,2,yellow
2019-09-10,10,7,72.5,108.05,0,6,yellow
2019-09-10,353007,235608,3179061.21,4639776.38,1445,174830,yellow
2019-09-11,364323,242990,3226711.15,4730347.96,1548,180469,yellow
2019-09-12,390464,260129,3592441.11,5231744.92,1314,195144,yellow
2019-09-12,2,2,30.0,36.55,0,1,yellow
2019-09-13,1,1,52.0,65.8,0,0,yellow
2019-09-13,375809,245308,3409252.39,4943295.44,1184,180043,yellow
2019-09-14,8,5,39.5,66.81,0,5,yellow
2019-09-14,370493,229822,3005682.09,4308414.98,736,161862,yellow
2019-09-15,19,12,98.0,153.89,0,9,yellow
2019-09-15,323950,203386,2860134.14,4065932.74,736,142736,yellow
2019-09-16,329524,218791,3012082.9,4382165.73,1069,158820,yellow
2019-09-17,2,2,81.5,116.25999999999999,0,2,yellow
2019-09-17,4,3,35.5,55.74,0,3,yellow
2019-09-17,352269,234315,3159882.44,4623338.49,1345,173501,yellow
2019-09-18,361131,242009,3323920.48,4849945.54,1409,179974,yellow
2019-09-18,30,5,38.5,61.79,0,4,yellow
2019-09-18,2,2,10.5,20.52,0,2,yellow
2019-09-18,1,1,26.5,30.8,0,1,yellow
2019-09-19,379000,250932,3504223.29,5098723.3,1230,186489,yellow
2019-09-20,373474,243898,3396545.64,4916503.13,1194,176905,yellow
2019-09-20,6,4,43.0,61.800000000000004,0,2,yellow
2019-09-21,3,2,104.0,153.55,0,2,yellow
2019-09-21,377407,233782,3087587.11,4407113.43,684,162395,yellow
2019-09-22,1,1,65.0,78.36,0,1,yellow
2019-09-22,325391,205024,2907576.63,4127855.14,718,143708,yellow
2019-09-23,1,1,20.5,21.3,0,0,yellow
2019-09-23,295158,195977,3117997.16,4383633.31,1156,141513,yellow
2019-09-24,1,1,40.0,51.96,0,1,yellow
2019-09-24,317286,211282,3045636.41,4389564.25,1390,155324,yellow
2019-09-24,3,3,27.5,44.879999999999995,0,3,yellow
2019-09-25,1,1,16.5,23.76,0,1,yellow
2019-09-25,325421,217364,3205321.51,4598616.13,1526,158149,yellow
2019-09-25,1,1,13.5,21.36,0,1,yellow
2019-09-26,3,2,36.0,51.459999999999994,0,2,yellow
2019-09-26,2,2,16.0,27.3,0,1,yellow
2019-09-26,358357,238111,3460711.15,4993813.19,1561,175503,yellow
2019-09-27,1,1,13.5,20.76,0,1,yellow
2019-09-27,363080,237265,3380297.76,4875443.29,1407,171477,yellow
2019-09-28,375973,232595,2990050.0,4296266.4,730,161313,yellow
2019-09-28,2,1,9.5,15.96,0,1,yellow
2019-09-28,2,2,18.5,28.060000000000002,0,1,yellow
2019-09-29,317918,198869,2699718.02,3855366.18,814,137470,yellow
2019-09-29,2,2,15.0,25.16,0,2,yellow
2019-09-29,1,1,16.5,22.25,0,1,yellow
2019-09-30,5,5,59.0,85.98,0,4,yellow
2019-09-30,152,88,1418.5,1925.77,0,55,yellow
2019-09-30,275437,181186,2403316.35,3507074.98,1156,126742,yellow
2019-10-01,315659,210422,2751905.85,4041969.9,1187,153398,yellow
2019-10-01,56,22,620.7,752.08,0,16,yellow
2019-10-01,3,3,50.0,73.05,0,2,yellow
2019-10-02,13,10,68.5,126.49,0,9,yellow
2019-10-02,361344,243293,3344749.14,4868958.86,1521,180338,yellow
2019-10-02,10,7,79.5,112.06,0,4,yellow
2019-10-03,1,1,26.0,43.1,0,1,yellow
2019-10-03,4,4,23.0,42.02,0,3,yellow
2019-10-03,384747,256959,3563007.37,5173842.72,1475,191724,yellow
2019-10-04,384766,253322,3490013.43,5061312.42,1531,183169,yellow
2019-10-05,4,2,22.0,28.6,0,0,yellow
2019-10-05,379570,235052,3028421.81,4344636.11,773,164643,yellow
2019-10-06,9,5,58.5,80.16,0,2,yellow
2019-10-06,309993,195663,2800797.83,3968809.7600000002,843,137667,yellow
2019-10-07,6,3,41.5,53.660000000000004,0,1,yellow
2019-10-07,329007,220891,2925141.87,4280429.91,1663,159068,yellow
2019-10-08,6,3,39.5,57.120000000000005,0,2,yellow
2019-10-08,337990,225484,2904819.73,4266214.34,1700,164564,yellow
2019-10-09,38,21,257.0,378.12,0,16,yellow
2019-10-09,17,6,49.0,80.85,0,4,yellow
2019-10-09,2,1,33.5,36.8,0,0,yellow
2019-10-09,347160,227995,2843236.92,4214233.73,1725,165405,yellow
2019-10-09,3,3,27.5,44.88,0,3,yellow
2019-10-10,2,2,19.5,32.260000000000005,0,2,yellow
2019-10-10,371684,248348,3446282.98,5013089.7,1779,184266,yellow
2019-10-10,24,4,28.0,51.82,0,3,yellow
2019-10-10,40,28,328.0,501.24,0,19,yellow
2019-10-11,38,21,251.5,381.02,0,15,yellow
2019-10-11,4,2,19.5,32.7,0,2,yellow
2019-10-11,382075,249081,3483506.66,5042345.66,1658,180000,yellow
2019-10-12,3,3,54.5,88.29,0,3,yellow
2019-10-12,369862,228030,2987697.11,4273846.51,915,156361,yellow
2019-10-13,1,1,11.0,17.76,0,1,yellow
2019-10-13,319429,197596,2785869.1,3953870.93,897,134961,yellow
2019-10-13,1,1,21.0,26.76,0,1,yellow
2019-10-14,1,1,52.0,73.7,0,1,yellow
2019-10-14,1,1,35.0,40.8,0,1,yellow
2019-10-14,280059,182743,2571478.0,3675558.88,871,127728,yellow
2019-10-15,4,2,22.5,32.04,0,1,yellow
2019-10-15,355135,236905,3262100.61,4753669.75,1855,173211,yellow
2019-10-16,3,3,27.5,44.22,0,3,yellow
2019-10-16,2,2,58.5,75.8,0,2,yellow
2019-10-16,357104,239859,3427244.67,4950579.24,1777,177247,yellow
2019-10-17,384644,256754,3594389.51,5222454.53,1650,191257,yellow
2019-10-17,3,2,32.0,43.260000000000005,0,1,yellow
2019-10-17,12,9,131.0,180.12,0,6,yellow
2019-10-18,396854,260460,3702891.73,5348853.76,1659,189278,yellow
2019-10-18,37,7,75.0,109.63,0,3,yellow
2019-10-19,3,3,43.5,62.32,0,2,yellow
2019-10-19,5,3,27.5,41.900000000000006,0,2,yellow
2019-10-19,385972,240152,3166449.76,4531420.82,989,167739,yellow
2019-10-20,340978,213849,2925375.48,4186169.8000000003,1002,149504,yellow
2019-10-20,1,1,12.5,15.8,0,0,yellow
2019-10-21,317744,212037,2926637.2,4260868.47,1955,152240,yellow
2019-10-21,4,4,42.0,63.76,0,4,yellow
2019-10-21,4,4,26.5,44.79,0,3,yellow
2019-10-22,2,2,0.0,0.0,0,0,yellow
2019-10-22,357873,239432,3184135.79,4668314.14,1980,176296,yellow
2019-10-23,5,3,76.0,111.09,0,3,yellow
2019-10-23,2,2,23.5,33.68,0,1,yellow
2019-10-23,364302,244167,3414868.98,4965772.04,1912,180758,yellow
2019-10-24,381747,254480,3643054.25,5278362.36,1935,188922,yellow
2019-10-24,10,6,49.5,80.02,0,5,yellow
2019-10-25,2,2,37.0,55.400000000000006,0,2,yellow
2019-10-25,386131,252677,3521650.36,5104922.5200000005,1978,183016,yellow
2019-10-26,394128,244082,3185602.88,4561812.82,982,170779,yellow
2019-10-26,6,3,55.5,85.82,0,3,yellow
2019-10-27,331143,207475,2858283.53,4084191.18,865,144625,yellow
2019-10-27,7,5,33.0,59.77,0,4,yellow
2019-10-28,6,3,45.0,58.129999999999995,0,3,yellow
2019-10-28,323897,215646,2964434.12,4308965.24,1936,154889,yellow
2019-10-29,355050,237968,3195144.75,4662835.0,1939,176310,yellow
2019-10-30,5,2,20.0,30.740000000000002,0,2,yellow
2019-10-30,359562,241416,3234134.94,4729168.8100000005,1894,179181,yellow
2019-10-30,1,1,12.0,15.8,0,0,yellow
2019-10-31,6,4,103.5,163.04,0,4,yellow
2019-10-31,363151,241350,3213285.08,4684383.21,1877,177144,yellow
2019-10-31,6,1,14.0,18.3,0,0,yellow
2019-10-31,2,2,21.0,32.66,0,1,yellow
2019-10-31,568,291,3822.5,5645.0,0,232,yellow
2019-11-01,61,28,264.5,416.37,0,20,yellow
2019-11-01,424086,276056,3708210.16,5389680.66,1917,199878,yellow
2019-11-02,8,4,32.5,54.06,0,4,yellow
2019-11-02,400981,249616,3154828.55,4544161.07,1027,175660,yellow
2019-11-02,10,7,80.5,120.18,0,5,yellow
2019-11-03,1,1,15.5,20.68,0,1,yellow
2019-11-03,337129,211208,2879810.43,4128686.37,1003,148843,yellow
2019-11-04,325375,218546,3053504.66,4440120.67,1861,157753,yellow
2019-11-05,340826,229324,3035782.49,4395016.03,1891,169895,yellow
2019-11-05,5,3,59.5,76.92,0,2,yellow
2019-11-05,2,2,52.5,55.1,0,0,yellow
2019-11-06,4,4,77.5,112.78,0,3,yellow
2019-11-06,3,3,30.0,41.56,0,2,yellow
2019-11-06,362558,244732,3370703.57,4921820.64,2012,183035,yellow
2019-11-06,2,2,21.0,23.6,0,0,yellow
2019-11-07,9,8,107.0,157.97,0,5,yellow
2019-11-07,385198,258222,3644638.27,5306445.03,1879,194397,yellow
2019-11-08,6,6,66.5,98.07000000000001,0,3,yellow
2019-11-08,410261,269399,3688299.49,5375818.2700000005,1854,199269,yellow
2019-11-08,8,3,42.5,57.260000000000005,0,2,yellow
2019-11-08,2,2,49.5,66.05,0,2,yellow
2019-11-09,2,2,22.5,34.92,0,2,yellow
2019-11-09,12,8,60.5,91.34,0,4,yellow
2019-11-09,392151,244849,3178732.28,4571591.47,867,174113,yellow
2019-11-10,323279,204009,2841573.47,4056721.49,1304,144345,yellow
2019-11-10,2,2,26.5,35.8,0,1,yellow
2019-11-11,3,3,28.0,44.05,0,2,yellow
2019-11-11,282871,187087,2698270.77,3847655.69,948,136846,yellow
2019-11-12,356214,241991,3333081.72,4862404.91,1982,183033,yellow
2019-11-12,6,6,62.0,96.51,0,4,yellow
2019-11-12,3,3,18.0,32.22,0,3,yellow
2019-11-13,371553,252007,3431789.3,5021005.89,1995,190394,yellow
2019-11-13,6,3,42.5,66.01,0,3,yellow
2019-11-13,4,2,26.0,39.120000000000005,0,2,yellow
2019-11-14,8,5,77.0,106.62,0,5,yellow
2019-11-14,386404,260966,3562687.22,5212435.82,1938,196203,yellow
2019-11-14,4,4,45.5,68.16,0,3,yellow
2019-11-15,3,3,40.0,58.68000000000001,0,3,yellow
2019-11-15,3,3,63.0,85.22,0,2,yellow
2019-11-15,390161,257847,3528739.23,5144116.75,2075,189565,yellow
2019-11-16,13,8,89.0,126.68,0,6,yellow
2019-11-16,411820,257993,3195033.67,4634979.61,1061,184326,yellow
